Category,Country,Customer ID,Order Date,Order ID,Payment Method,Product ID,Return Status,Review,Review Rating,Review Stars,Shipping Method,Table dim,Type Selected,# Customers,# Orders,# Products,Discount,Discount/Unit,Metric Selection,Metric Selection vs,Price,Profit,Profit/Unit,Quantity,Returned Quantity,Shipping Cost,Shipping Cost/Unit,Total Sales
Clothing,France,2109,09-06-2023 00:00:00,ORDER09611,Cash,971,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.14,0.014,"5,045.7",10.0,586.71,743.94,74.394,10,1,44.81,4.481,5045.71
Clothing,France,4916,04-08-2023 00:00:00,ORDER03169,Cash,553,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.2,0.066666667,"2,178.3",3.0,907.64,404.46,134.82,3,2,10.21,3.403333333,2178.34
Clothing,France,2929,04-06-2023 00:00:00,ORDER04353,Cash,952,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.15,0.05,"2,108.7",3.0,826.93,434.86,144.953333333,3,5,28.14,9.38,2108.67
Clothing,France,6746,10-05-2023 00:00:00,ORDER04641,Cash,467,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.24,0.04,559.8,6.0,122.76,67.88,11.313333333,6,1,43.89,7.315,559.79
Clothing,France,3457,15-01-2023 00:00:00,ORDER06646,Cash,764,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.26,0.037142857,"1,457.1",7.0,281.3,241.52,34.502857143,7,2,3.62,0.517142857,1457.13
Clothing,France,6155,22-06-2023 00:00:00,ORDER07729,Cash,549,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.3,0.15,"1,005.3",2.0,718.05,253.93,126.965,2,0,42.21,21.105,1005.27
Clothing,France,4802,13-02-2023 00:00:00,ORDER09509,Cash,269,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.32,0.064,519.1,5.0,152.68,62.27,12.454,5,0,40.97,8.194,519.11
Clothing,France,6175,19-10-2023 00:00:00,ORDER04269,Cash,941,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.21,0.035,"2,209.9",6.0,466.22,525.11,87.518333333,6,1,34.95,5.825,2209.88
Clothing,France,5693,03-06-2023 00:00:00,ORDER07215,Cash,896,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.09,0.09,289.8,1.0,318.44,77.83,77.83,1,2,49.54,49.54,289.78
Clothing,France,2411,12-10-2023 00:00:00,ORDER08203,Cash,836,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.29,0.048333333,"3,292.0",6.0,772.78,939.25,156.541666667,6,2,35.47,5.911666667,3292.04
Clothing,France,4356,18-08-2023 00:00:00,ORDER04615,Cash,798,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.39,0.055714286,"1,936.2",7.0,453.45,526.43,75.204285714,7,4,23.65,3.378571429,1936.23
Clothing,France,3200,03-10-2023 00:00:00,ORDER08351,Cash,834,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.32,0.064,"1,405.0",5.0,413.22,368.6,73.72,5,2,45.94,9.188,1404.95
Clothing,France,3881,27-05-2023 00:00:00,ORDER06645,Cash,791,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.16,0.022857143,"1,554.3",7.0,264.34,356.97,50.995714286,7,2,2.82,0.402857143,1554.32
Clothing,France,9058,13-08-2023 00:00:00,ORDER03562,Cash,587,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.23,0.23,325.2,1.0,422.35,69.34,69.34,1,4,5.17,5.17,325.21
Clothing,France,9322,23-08-2023 00:00:00,ORDER03601,Cash,325,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.26,0.028888889,"1,331.1",9.0,199.86,180.18,20.02,9,4,36.03,4.003333333,1331.07
Electronics,France,9284,08-02-2023 00:00:00,ORDER09908,Cash,873,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.3,0.1,"1,146.3",3.0,545.85,242.05,80.683333333,3,0,44.99,14.996666667,1146.29
Electronics,France,9871,18-08-2023 00:00:00,ORDER07198,Cash,498,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.25,0.041666667,"3,586.1",6.0,796.92,392.76,65.46,6,0,7.02,1.17,3586.14
Electronics,France,8287,07-02-2023 00:00:00,ORDER04680,Cash,562,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.14,0.046666667,"1,822.8",3.0,706.52,203.69,67.896666667,3,1,45,15,1822.82
Electronics,France,5925,19-09-2023 00:00:00,ORDER02099,Cash,435,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.28,0.035,"3,649.6",8.0,633.61,1028.62,128.5775,8,2,49.8,6.225,3649.59
Electronics,France,8934,20-08-2023 00:00:00,ORDER06183,Cash,344,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.14,0.046666667,"2,004.2",3.0,776.81,570.86,190.286666667,3,4,17.67,5.89,2004.17
Electronics,France,5785,21-06-2023 00:00:00,ORDER09925,Cash,282,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.05,0.05,660.3,1.0,695.07,71.36,71.36,1,1,27.49,27.49,660.32
Electronics,France,3009,12-09-2023 00:00:00,ORDER05587,Cash,367,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.11,0.0275,"1,553.2",4.0,436.29,458.83,114.7075,4,4,21.77,5.4425,1553.19
Electronics,France,4114,05-09-2023 00:00:00,ORDER08245,Cash,898,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.37,0.37,554.5,1.0,880.15,129.73,129.73,1,0,17.83,17.83,554.49
Electronics,France,8957,27-09-2023 00:00:00,ORDER06539,Cash,681,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.16,0.08,697.0,2.0,414.87,133.12,66.56,2,1,16.44,8.22,696.98
Electronics,France,9578,01-05-2023 00:00:00,ORDER08247,Cash,195,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.31,0.0775,169.6,4.0,61.45,36.08,9.02,4,2,47.42,11.855,169.6
Electronics,France,3738,24-09-2023 00:00:00,ORDER08676,Cash,536,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.26,0.028888889,"3,130.2",9.0,470,629.08,69.897777778,9,2,31.05,3.45,3130.2
Electronics,France,4688,12-01-2023 00:00:00,ORDER07816,Cash,154,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.29,0.0725,"1,407.0",4.0,495.41,156.39,39.0975,4,3,9.78,2.445,1406.96
Electronics,France,3793,05-06-2023 00:00:00,ORDER09049,Cash,491,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.39,0.04875,"4,332.0",8.0,887.71,666.61,83.32625,8,4,39.08,4.885,4332.02
Electronics,France,9238,14-12-2023 00:00:00,ORDER05051,Cash,474,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.11,0.036666667,889.3,3.0,333.06,151.81,50.603333333,3,5,26.74,8.913333333,889.27
Electronics,France,7097,19-06-2023 00:00:00,ORDER02166,Cash,725,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.17,0.018888889,"2,122.8",9.0,284.17,341.57,37.952222222,9,5,43.28,4.808888889,2122.75
Electronics,France,6656,28-05-2023 00:00:00,ORDER04323,Cash,670,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.12,0.12,59.8,1.0,67.91,8.44,8.44,1,0,38.56,38.56,59.76
Electronics,France,4228,12-07-2023 00:00:00,ORDER09235,Cash,908,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.11,0.055,"1,046.8",2.0,588.1,277.29,138.645,2,3,46.72,23.36,1046.82
Electronics,France,5906,18-11-2023 00:00:00,ORDER03342,Cash,586,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.28,0.046666667,"3,984.7",6.0,922.38,956.8,159.466666667,6,3,34.42,5.736666667,3984.68
Home,France,3655,07-01-2023 00:00:00,ORDER01374,Cash,372,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.21,0.042,"1,877.0",5.0,475.2,223.48,44.696,5,0,14.12,2.824,1877.04
Home,France,7329,09-03-2023 00:00:00,ORDER01197,Cash,215,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.3,0.05,"1,067.9",6.0,254.25,194.1,32.35,6,0,42.69,7.115,1067.85
Home,France,3096,28-01-2023 00:00:00,ORDER03479,Cash,978,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.32,0.035555556,"2,524.8",9.0,412.55,588.86,65.428888889,9,0,11.72,1.302222222,2524.81
Home,France,2722,02-06-2023 00:00:00,ORDER07033,Cash,930,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.4,0.08,"1,009.8",5.0,336.6,112.4,22.48,5,3,6.23,1.246,1009.8
Home,France,6968,07-01-2023 00:00:00,ORDER04256,Cash,47,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.17,0.024285714,"1,584.3",7.0,272.68,226.15,32.307142857,7,3,22.26,3.18,1584.27
Home,France,7449,08-12-2023 00:00:00,ORDER05505,Cash,973,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.24,0.034285714,"4,116.7",7.0,773.81,1119.67,159.952857143,7,3,14.08,2.011428571,4116.67
Home,France,7210,15-11-2023 00:00:00,ORDER03116,Cash,351,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.13,0.014444444,"7,072.5",9.0,903.26,1776.44,197.382222222,9,5,39.89,4.432222222,7072.53
Home,France,2167,05-07-2023 00:00:00,ORDER07861,Cash,956,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.24,0.026666667,"3,611.3",9.0,527.97,985.87,109.541111111,9,5,45.28,5.031111111,3611.31
Home,France,6838,08-01-2023 00:00:00,ORDER07645,Cash,916,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.37,0.052857143,867.1,7.0,196.61,246.16,35.165714286,7,5,26.13,3.732857143,867.05
Home,France,9506,22-09-2023 00:00:00,ORDER09967,Cash,215,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.21,0.042,736.9,5.0,186.55,97.92,19.584,5,1,49.95,9.99,736.87
Home,France,6680,07-07-2023 00:00:00,ORDER03317,Cash,701,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.05,0.016666667,"2,069.1",3.0,725.99,251.91,83.97,3,3,34.85,11.616666667,2069.07
Home,France,2115,23-02-2023 00:00:00,ORDER07700,Cash,251,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.16,0.16,16.6,1.0,19.73,3.17,3.17,1,4,38.44,38.44,16.57
Home,France,2160,19-08-2023 00:00:00,ORDER05941,Cash,129,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.28,0.046666667,"2,453.5",6.0,567.94,330.08,55.013333333,6,3,45.88,7.646666667,2453.5
Home,France,7227,23-01-2023 00:00:00,ORDER05227,Cash,559,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.35,0.05,"2,612.1",7.0,574.09,569.84,81.405714286,7,3,34.26,4.894285714,2612.11
Home,France,9715,14-11-2023 00:00:00,ORDER05709,Cash,827,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.3,0.03,"5,133.0",10.0,733.29,552.14,55.214,10,4,11.49,1.149,5133.03
Home,France,4951,27-08-2023 00:00:00,ORDER09617,Cash,338,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.14,0.023333333,"3,697.0",6.0,716.48,542.07,90.345,6,0,49.55,8.258333333,3697.04
Home,France,6925,12-01-2023 00:00:00,ORDER09641,Cash,650,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.21,0.023333333,"5,309.6",9.0,746.78,1107.25,123.027777778,9,0,32.46,3.606666667,5309.61
Home,France,7298,19-03-2023 00:00:00,ORDER07862,Cash,586,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.15,0.025,"3,223.9",6.0,632.13,935.5,155.916666667,6,2,21.42,3.57,3223.86
Home,France,2796,09-04-2023 00:00:00,ORDER04324,Cash,317,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.23,0.025555556,"1,671.2",9.0,241.15,232.92,25.88,9,5,2.78,0.308888889,1671.17
Sports,France,7104,04-12-2023 00:00:00,ORDER04450,Cash,621,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.15,0.021428571,"5,753.7",7.0,967.01,628.38,89.768571429,7,1,32.76,4.68,5753.71
Sports,France,7755,18-03-2023 00:00:00,ORDER06828,Cash,365,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.38,0.063333333,"1,161.3",6.0,312.18,271.51,45.251666667,6,4,16.18,2.696666667,1161.31
Sports,France,6191,13-06-2023 00:00:00,ORDER04259,Cash,112,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.08,0.008888889,"4,875.3",9.0,588.8,494.24,54.915555556,9,0,18.92,2.102222222,4875.26
Sports,France,6292,16-09-2023 00:00:00,ORDER09340,Cash,310,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.26,0.26,131.9,1.0,178.25,29.77,29.77,1,3,3.17,3.17,131.9
Sports,France,4989,23-05-2023 00:00:00,ORDER07818,Cash,757,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.24,0.08,"1,239.1",3.0,543.47,273.27,91.09,3,0,44.15,14.716666667,1239.11
Sports,France,1785,13-11-2023 00:00:00,ORDER04331,Cash,658,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.34,0.048571429,"2,715.1",7.0,587.68,344.48,49.211428571,7,0,45.78,6.54,2715.08
Sports,France,3836,03-11-2023 00:00:00,ORDER08521,Cash,230,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.3,0.03,"6,154.7",10.0,879.24,1325.62,132.562,10,4,16.04,1.604,6154.68
Sports,France,2526,06-07-2023 00:00:00,ORDER09642,Cash,757,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.12,0.12,49.1,1.0,55.77,11.57,11.57,1,5,4.47,4.47,49.08
Sports,France,9948,14-09-2023 00:00:00,ORDER07845,Cash,18,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.23,0.0575,"1,726.0",4.0,560.39,280.21,70.0525,4,5,35.5,8.875,1726
Sports,France,7179,22-01-2023 00:00:00,ORDER05778,Cash,383,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.1,0.016666667,"1,909.7",6.0,353.64,304.49,50.748333333,6,5,22.2,3.7,1909.66
Sports,France,9176,10-04-2023 00:00:00,ORDER01518,Cash,721,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.34,0.056666667,124.1,6.0,31.33,34.92,5.82,6,1,8.94,1.49,124.07
Sports,France,5693,11-01-2023 00:00:00,ORDER08613,Cash,684,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.06,0.02,"2,115.0",3.0,749.99,615.74,205.246666667,3,2,49.64,16.546666667,2114.97
Sports,France,3779,08-04-2023 00:00:00,ORDER05826,Cash,737,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.15,0.016666667,866.7,9.0,113.29,216.2,24.022222222,9,3,6.61,0.734444444,866.67
Sports,France,3477,11-11-2023 00:00:00,ORDER02532,Cash,522,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.09,0.045,"1,734.1",2.0,952.79,422.05,211.025,2,5,24.68,12.34,1734.08
Sports,France,9935,18-10-2023 00:00:00,ORDER06903,Cash,789,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.4,0.1,"2,105.4",4.0,877.23,371.73,92.9325,4,5,30.43,7.6075,2105.35
Sports,France,6716,06-01-2023 00:00:00,ORDER02816,Cash,375,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.25,0.125,24.4,2.0,16.28,6.14,3.07,2,1,31.52,15.76,24.42
Sports,France,1738,12-04-2023 00:00:00,ORDER01165,Cash,625,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.2,0.05,660.6,4.0,206.45,127.96,31.99,4,1,34.93,8.7325,660.64
Sports,France,2980,17-02-2023 00:00:00,ORDER03602,Cash,102,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.08,0.013333333,"3,967.0",6.0,718.66,750.01,125.001666667,6,1,39.89,6.648333333,3967
Sports,France,2850,11-04-2023 00:00:00,ORDER02927,Cash,816,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.13,0.014444444,"7,152.2",9.0,913.43,2008.04,223.115555556,9,2,9.87,1.096666667,7152.16
Sports,France,6622,27-12-2023 00:00:00,ORDER02329,Cash,448,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.29,0.029,814.7,10.0,114.74,227.52,22.752,10,4,23.72,2.372,814.65
Books,Germany,7014,22-10-2023 00:00:00,ORDER03388,Cash,155,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.17,0.056666667,530.5,3.0,213.06,97.55,32.516666667,3,1,38.67,12.89,530.52
Books,Germany,8933,04-08-2023 00:00:00,ORDER01906,Cash,66,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.39,0.195,450.2,2.0,369.04,85.91,42.955,2,4,28.3,14.15,450.23
Books,Germany,4178,03-11-2023 00:00:00,ORDER05658,Cash,453,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.15,0.016666667,"5,684.2",9.0,743.03,1423.47,158.163333333,9,4,11.27,1.252222222,5684.18
Books,Germany,6874,17-01-2023 00:00:00,ORDER09637,Cash,363,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.28,0.046666667,"1,512.7",6.0,350.15,191.3,31.883333333,6,5,39.94,6.656666667,1512.65
Books,Germany,9634,10-09-2023 00:00:00,ORDER05697,Cash,192,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.14,0.02,"5,783.8",7.0,960.76,782.47,111.781428571,7,5,2.95,0.421428571,5783.78
Books,Germany,6131,10-06-2023 00:00:00,ORDER07805,Cash,72,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.26,0.026,"3,144.5",10.0,424.93,761.17,76.117,10,0,28.99,2.899,3144.48
Books,Germany,7536,20-12-2023 00:00:00,ORDER02664,Cash,475,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.37,0.052857143,"2,272.8",7.0,515.38,582.66,83.237142857,7,1,27.5,3.928571429,2272.83
Books,Germany,9652,26-09-2023 00:00:00,ORDER07598,Cash,712,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.08,0.016,"1,537.0",5.0,334.14,173.34,34.668,5,4,37.97,7.594,1537.04
Books,Germany,7880,09-11-2023 00:00:00,ORDER01040,Cash,182,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.05,0.025,950.8,2.0,500.43,173.42,86.71,2,1,43.82,21.91,950.82
Books,Germany,5154,19-05-2023 00:00:00,ORDER08214,Cash,930,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.14,0.02,"4,064.9",7.0,675.23,1190.02,170.002857143,7,1,5.88,0.84,4064.88
Books,Germany,9444,25-03-2023 00:00:00,ORDER08975,Cash,657,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.17,0.017,"3,162.0",10.0,380.96,407.7,40.77,10,1,19.79,1.979,3161.97
Books,Germany,9530,16-02-2023 00:00:00,ORDER07450,Cash,608,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.39,0.0975,"1,941.3",4.0,795.6,485.17,121.2925,4,3,11.49,2.8725,1941.26
Clothing,Germany,7171,09-07-2023 00:00:00,ORDER06355,Cash,815,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.15,0.075,696.6,2.0,409.76,147.2,73.6,2,2,4.85,2.425,696.59
Clothing,Germany,6350,06-01-2023 00:00:00,ORDER04437,Cash,606,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.1,0.016666667,649.6,6.0,120.29,86.6,14.433333333,6,0,45.95,7.658333333,649.57
Clothing,Germany,6807,11-11-2023 00:00:00,ORDER04377,Cash,914,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.34,0.17,337.9,2.0,256,74.47,37.235,2,3,37.66,18.83,337.92
Clothing,Germany,1027,16-01-2023 00:00:00,ORDER08953,Cash,122,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.2,0.05,"2,744.4",4.0,857.62,467.67,116.9175,4,3,39.78,9.945,2744.38
Clothing,Germany,7509,12-03-2023 00:00:00,ORDER05814,Cash,286,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.22,0.0275,"6,041.3",8.0,968.16,1387.87,173.48375,8,3,12.27,1.53375,6041.32
Clothing,Germany,4565,11-07-2023 00:00:00,ORDER03544,Cash,295,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.36,0.09,"1,153.0",4.0,450.39,220.93,55.2325,4,4,19.44,4.86,1153
Clothing,Germany,2770,19-12-2023 00:00:00,ORDER04691,Cash,288,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.06,0.06,683.7,1.0,727.34,103.85,103.85,1,0,49.86,49.86,683.7
Clothing,Germany,7628,13-04-2023 00:00:00,ORDER03799,Cash,447,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.07,0.023333333,"2,484.2",3.0,890.4,310.2,103.4,3,0,3,1,2484.22
Clothing,Germany,3681,05-08-2023 00:00:00,ORDER01889,Cash,373,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.26,0.0325,"3,377.8",8.0,570.57,975.61,121.95125,8,0,10.13,1.26625,3377.77
Clothing,Germany,1919,10-08-2023 00:00:00,ORDER07646,Cash,858,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.33,0.0825,"2,210.4",4.0,824.78,503.03,125.7575,4,1,45.63,11.4075,2210.41
Clothing,Germany,4676,07-04-2023 00:00:00,ORDER08798,Cash,316,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.37,0.074,"2,008.3",5.0,637.56,472.98,94.596,5,3,25.32,5.064,2008.31
Clothing,Germany,8114,03-07-2023 00:00:00,ORDER01170,Cash,102,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.09,0.01125,"6,697.7",8.0,920.01,1152.49,144.06125,8,1,29.16,3.645,6697.67
Clothing,Germany,4040,18-05-2023 00:00:00,ORDER06517,Cash,808,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.23,0.02875,"2,122.7",8.0,344.59,612.91,76.61375,8,3,24.73,3.09125,2122.67
Clothing,Germany,2912,21-03-2023 00:00:00,ORDER07989,Cash,239,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.28,0.14,825.5,2.0,573.28,210.17,105.085,2,5,4.72,2.36,825.52
Clothing,Germany,2142,24-12-2023 00:00:00,ORDER07155,Cash,795,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.39,0.043333333,463.8,9.0,84.48,105.28,11.697777778,9,1,40.48,4.497777778,463.8
Clothing,Germany,4412,24-02-2023 00:00:00,ORDER06248,Cash,623,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.29,0.029,"2,354.6",10.0,331.64,594.41,59.441,10,3,44.07,4.407,2354.64
Clothing,Germany,6191,05-05-2023 00:00:00,ORDER08420,Cash,265,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.11,0.055,786.4,2.0,441.79,189.79,94.895,2,5,40.5,20.25,786.39
Electronics,Germany,3983,11-11-2023 00:00:00,ORDER03662,Cash,529,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.12,0.04,"1,450.7",3.0,549.5,170.32,56.773333333,3,0,37.93,12.643333333,1450.68
Electronics,Germany,2331,02-04-2023 00:00:00,ORDER05088,Cash,913,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.38,0.038,"3,478.4",10.0,561.03,627.34,62.734,10,2,25.64,2.564,3478.39
Electronics,Germany,7410,05-03-2023 00:00:00,ORDER03576,Cash,932,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.11,0.0275,393.1,4.0,110.41,106.95,26.7375,4,2,44.53,11.1325,393.06
Electronics,Germany,9853,27-03-2023 00:00:00,ORDER03629,Cash,691,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.22,0.0275,"6,169.0",8.0,988.62,1290.97,161.37125,8,4,42.98,5.3725,6168.99
Electronics,Germany,2361,03-08-2023 00:00:00,ORDER01751,Cash,650,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.26,0.026,"1,030.0",10.0,139.19,236.91,23.691,10,2,11.45,1.145,1030.01
Electronics,Germany,3331,26-03-2023 00:00:00,ORDER02374,Cash,595,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.06,0.012,"2,052.3",5.0,436.66,244.9,48.98,5,5,30.42,6.084,2052.3
Electronics,Germany,7577,14-06-2023 00:00:00,ORDER07287,Cash,933,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.35,0.175,487.2,2.0,374.76,64.73,32.365,2,2,41.87,20.935,487.19
Electronics,Germany,4995,23-12-2023 00:00:00,ORDER06260,Cash,989,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.3,0.05,467.3,6.0,111.25,117.9,19.65,6,2,24.87,4.145,467.25
Home,Germany,7261,23-10-2023 00:00:00,ORDER04824,Cash,820,No,1 Stars,1,★☆☆☆☆,Next Day,True,Cash,1,1,1,0.34,0.056666667,72.7,6.0,18.36,20.2,3.366666667,6,0,28.27,4.711666667,72.71
Home,Germany,6229,02-02-2023 00:00:00,ORDER04883,Cash,506,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.08,0.08,124.1,1.0,134.92,12.68,12.68,1,0,7.9,7.9,124.13
Home,Germany,6561,14-10-2023 00:00:00,ORDER02253,Cash,828,No,2 Stars,2,★★☆☆☆,Next Day,True,Cash,1,1,1,0.13,0.013,"7,234.9",10.0,831.6,1440.38,144.038,10,4,41.4,4.14,7234.92
Home,Germany,2117,11-05-2023 00:00:00,ORDER02060,Cash,27,No,3 Stars,3,★★★☆☆,Next Day,True,Cash,1,1,1,0.1,0.01,"6,960.5",10.0,773.39,1590.94,159.094,10,5,19.06,1.906,6960.51
Home,Germany,1532,20-12-2023 00:00:00,ORDER08135,Cash,321,No,4 Stars,4,★★★★☆,Next Day,True,Cash,1,1,1,0.38,0.126666667,390.5,3.0,209.96,88.37,29.456666667,3,1,7.89,2.63,390.53
Home,Germany,2439,21-07-2023 00:00:00,ORDER05315,Cash,430,No,5 Stars,5,★★★★★,Next Day,True,Cash,1,1,1,0.13,0.013,"1,111.5",10.0,127.76,188.47,18.847,10,0,34.27,3.427,1111.51
